Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
165,8.0,0.0,0.0,379.0,5.0,29.0,9996.0,0.0,9.556000000000004,0.0,0.0,1293.7824153900146,,,,,,,,,,,,,,,,,,,,,2.0535775628374915,2.790501095611695,9.505952202880597,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,443.0,6.0,64.0,10060.0,0.0,43.353999999999964,0.0,0.0,1298.4842262268066,,,,,,,,,,,,,,,,,,,,,18.402977981458335,14.052073036056568,42.2184278370237,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,485.0,7.0,42.0,10102.0,0.0,25.254000000000016,0.0,0.0,1301.7660374641418,,,,,,,,,,,,,,,,,,,,,8.006866595526262,8.309886902122424,24.942654257245145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,751.0,8.0,266.0,10368.0,0.0,104.9539999999996,0.0,0.0,1320.1230792999268,,,,,,,,,,,,,,,,,,,,,45.26167948901993,26.496579062882358,93.0074006565773,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,1027.0,9.0,276.0,10644.0,0.0,177.75500000000002,0.0,0.0,1339.3421239852905,,,,,,,,,,,,,,,,,,,,,82.16514807165444,46.639577070134024,155.23265178400737,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,1063.0,10.0,36.0,10680.0,0.0,16.30600000000002,0.0,0.0,1342.5258650779724,,,,,,,,,,,,,,,,,,,,,4.127111630122608,5.156011710569289,16.173597578894487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,1205.0,11.0,142.0,10822.0,0.0,97.20399999999997,0.0,0.0,1352.5707910060883,,,,,,,,,,,,,,,,,,,,,43.08928426079077,30.558717850107588,91.17649813310085,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,1236.0,12.0,31.0,10853.0,0.0,15.806000000000004,0.0,0.0,1354.9612927436829,,,,,,,,,,,,,,,,,,,,,4.409292447826634,5.169171458898722,15.684996931048424,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,1316.0,13.0,80.0,10933.0,0.0,60.55599999999994,0.0,0.0,1360.7461373806,,,,,,,,,,,,,,,,,,,,,22.951601223397038,19.492322043056713,58.77865055268092,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,1636.0,14.0,320.0,11253.0,0.0,196.25300000000001,0.0,0.0,1382.8412215709686,,,,,,,,,,,,,,,,,,,,,88.14172000483202,48.8155817232661,168.21586546391765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,1925.0,15.0,289.0,11542.0,0.0,135.85599999999982,0.0,0.0,1402.9452056884766,,,,,,,,,,,,,,,,,,,,,43.487822076577096,35.314367789209626,123.41143085072001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,1978.0,16.0,53.0,11595.0,0.0,13.504000000000026,0.0,0.0,1407.0559027194977,,,,,,,,,,,,,,,,,,,,,2.624804622190469,3.420409111654249,13.378263618642555,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,2037.0,17.0,59.0,11654.0,0.0,42.102999999999945,0.0,0.0,1411.3792972564697,,,,,,,,,,,,,,,,,,,,,15.374909917492959,13.681101989256476,41.237117432300224,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,2090.0,18.0,53.0,11707.0,0.0,28.305000000000025,0.0,0.0,1415.7096166610718,,,,,,,,,,,,,,,,,,,,,9.517324867684803,8.431078009470138,27.82841019220491,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,2113.0,19.0,23.0,11730.0,0.0,8.555000000000001,0.0,0.0,1417.6479909420013,,,,,,,,,,,,,,,,,,,,,1.9396377153145932,2.6492708580573865,8.518907239787552,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,2295.0,20.0,182.0,11912.0,0.0,106.05399999999976,0.0,0.0,1430.364010334015,,,,,,,,,,,,,,,,,,,,,42.572356604420264,26.87630482885223,98.40423533332886,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,109.0,1.0,109.0,12021.0,0.0,54.65299999999983,0.0,0.0,1570.1082932949066,,,,,,,,,,,,,,,,,,,,,17.87254030392246,14.40969323989607,52.75765075763009,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,469.0,2.0,360.0,12381.0,0.0,186.20800000000045,0.0,0.0,1595.1826481819153,,,,,,,,,,,,,,,,,,,,,89.62727425490631,49.18102572899257,154.0962775457797,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,499.0,3.0,30.0,12411.0,0.0,11.85400000000001,0.0,0.0,1597.5862112045288,,,,,,,,,,,,,,,,,,,,,2.8993325663631238,3.5897263579865033,11.778798821830941,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,767.0,4.0,268.0,12679.0,0.0,133.35499999999985,0.0,0.0,1616.2713768482208,,,,,,,,,,,,,,,,,,,,,65.83390091535479,35.04014384784972,115.82734189658157,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,796.0,5.0,29.0,12708.0,0.0,10.555000000000009,0.0,0.0,1618.646006345749,,,,,,,,,,,,,,,,,,,,,2.4145043634561403,3.157322273908276,10.495474848308081,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,869.0,6.0,73.0,12781.0,0.0,26.561000000000043,0.0,0.0,1623.9249970912933,,,,,,,,,,,,,,,,,,,,,9.054773039063557,6.77824999201822,25.925927495644007,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,1177.0,7.0,308.0,13089.0,0.0,134.30400000000014,0.0,0.0,1645.4330172538757,,,,,,,,,,,,,,,,,,,,,52.12548428756041,34.97626315808823,118.36771855798938,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,1257.0,8.0,80.0,13169.0,0.0,42.35599999999994,0.0,0.0,1651.2589702606201,,,,,,,,,,,,,,,,,,,,,14.291194554101072,12.071217997697442,41.253958394066,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,1310.0,9.0,53.0,13222.0,0.0,13.705000000000025,0.0,0.0,1655.2322900295258,,,,,,,,,,,,,,,,,,,,,2.6740218921109227,3.5072710880298104,13.57685369341154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,1484.0,10.0,174.0,13396.0,0.0,111.35399999999987,0.0,0.0,1667.4090070724487,,,,,,,,,,,,,,,,,,,,,48.471975987654865,31.70805871388643,103.02289907722532,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,1836.0,11.0,352.0,13748.0,0.0,186.56300000000098,0.0,0.0,1691.6733167171478,,,,,,,,,,,,,,,,,,,,,71.81033942367038,50.35428062302084,161.44720773059868,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,1866.0,12.0,30.0,13778.0,0.0,15.654000000000007,0.0,0.0,1694.1062905788422,,,,,,,,,,,,,,,,,,,,,4.610992959677474,5.041400053802551,15.5312014126223,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,1962.0,13.0,96.0,13874.0,0.0,57.254999999999875,0.0,0.0,1701.2148492336273,,,,,,,,,,,,,,,,,,,,,19.381120239426092,16.769582106694173,55.44986231933444,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,2037.0,14.0,75.0,13949.0,0.0,42.404999999999966,0.0,0.0,1706.741026878357,,,,,,,,,,,,,,,,,,,,,15.078874201616488,11.930771656005684,41.31539983471349,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,2141.0,15.0,104.0,14053.0,0.0,48.60499999999998,0.0,0.0,1714.1507737636566,,,,,,,,,,,,,,,,,,,,,23.464601716486587,13.800266758972763,46.2108923137992,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,2185.0,16.0,44.0,14097.0,0.0,27.156000000000017,0.0,0.0,1717.585548400879,,,,,,,,,,,,,,,,,,,,,8.756829727813106,8.969757933346859,26.797496988965197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,2212.0,17.0,27.0,14124.0,0.0,9.955000000000007,0.0,0.0,1719.7893285751343,,,,,,,,,,,,,,,,,,,,,2.2402198329754683,3.026836412706728,9.904418482992659,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,2392.0,18.0,180.0,14304.0,0.0,80.90499999999972,0.0,0.0,1732.4396560192108,,,,,,,,,,,,,,,,,,,,,28.519774661351256,21.625135247498378,75.84728784880562,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,2595.0,19.0,203.0,14507.0,0.0,26.32300000000012,0.0,0.0,1746.6219890117645,,,,,,,,,,,,,,,,,,,,,9.138121291567591,5.075077566366579,24.492453831643417,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,2684.0,20.0,89.0,14596.0,0.0,72.05399999999997,0.0,0.0,1752.9249286651611,,,,,,,,,,,,,,,,,,,,,29.00829772271413,22.683650924146235,69.54180330598442,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,102.0,1.0,102.0,14698.0,0.0,56.05499999999987,0.0,0.0,1924.0523436069489,,,,,,,,,,,,,,,,,,,,,20.547224142387588,15.556745148626947,54.013196333810285,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,215.0,2.0,113.0,14811.0,0.0,44.85599999999995,0.0,0.0,1932.026128768921,,,,,,,,,,,,,,,,,,,,,14.959291853810027,11.338235523108635,43.20880882934881,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,236.0,3.0,21.0,14832.0,0.0,8.102999999999998,0.0,0.0,1933.8628559112549,,,,,,,,,,,,,,,,,,,,,2.0316846932513766,2.491559782940705,8.068403024466189,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,364.0,4.0,128.0,14960.0,0.0,48.854999999999976,0.0,0.0,1943.3190412521362,,,,,,,,,,,,,,,,,,,,,23.87669565518178,13.398453720568783,45.84462758372045,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,389.0,5.0,25.0,14985.0,0.0,8.254,0.0,0.0,1945.5092260837555,,,,,,,,,,,,,,,,,,,,,1.8268205978685896,2.422706078434486,8.216546031084375,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,454.0,6.0,65.0,15050.0,0.0,50.70299999999995,0.0,0.0,1950.291511774063,,,,,,,,,,,,,,,,,,,,,19.970967110569177,16.25507060172149,49.45434147929231,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,688.0,7.0,234.0,15284.0,0.0,122.61199999999975,0.0,0.0,1966.5010211467743,,,,,,,,,,,,,,,,,,,,,49.61153626947554,34.2240652976432,111.11401452747016,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,905.0,8.0,217.0,15501.0,0.0,103.66099999999975,0.0,0.0,1981.8860433101654,,,,,,,,,,,,,,,,,,,,,40.33467614931782,27.00536586865531,95.00337865425227,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,937.0,9.0,32.0,15533.0,0.0,10.65600000000001,0.0,0.0,1984.433691740036,,,,,,,,,,,,,,,,,,,,,2.268151803572385,3.10062525906524,10.594013155441127,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,965.0,10.0,28.0,15561.0,0.0,13.854000000000006,0.0,0.0,1986.683242559433,,,,,,,,,,,,,,,,,,,,,3.837048191104855,4.499046542677698,13.76032297362269,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,998.0,11.0,33.0,15594.0,0.0,16.254000000000016,0.0,0.0,1989.2583544254303,,,,,,,,,,,,,,,,,,,,,4.455269774787002,5.222867601654461,16.123099196628665,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,1129.0,12.0,131.0,15725.0,0.0,53.60399999999987,0.0,0.0,1998.4695889949799,,,,,,,,,,,,,,,,,,,,,24.67843314284707,15.059922935181088,50.42154680509216,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,1307.0,13.0,178.0,15903.0,0.0,137.50500000000054,0.0,0.0,2011.1628427505493,,,,,,,,,,,,,,,,,,,,,51.68332007917904,42.07413067526115,128.4338028287349,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,1354.0,14.0,47.0,15950.0,0.0,28.404000000000018,0.0,0.0,2014.689344406128,,,,,,,,,,,,,,,,,,,,,9.111544498087172,9.224102814017389,28.00376116975967,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,1388.0,15.0,34.0,15984.0,0.0,18.155000000000015,0.0,0.0,2017.3424739837646,,,,,,,,,,,,,,,,,,,,,5.271794704945918,5.929061231463583,17.99375273276461,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,1411.0,16.0,23.0,16007.0,0.0,7.6049999999999995,0.0,0.0,2019.2345943450928,,,,,,,,,,,,,,,,,,,,,1.6082631221350245,2.2793923279206445,7.575585533724621,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,1467.0,17.0,56.0,16063.0,0.0,36.15499999999994,0.0,0.0,2023.4509494304657,,,,,,,,,,,,,,,,,,,,,12.084110763410745,11.813510551502455,35.513803600849855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,1782.0,18.0,315.0,16378.0,0.0,161.55700000000067,0.0,0.0,2045.5153062343597,,,,,,,,,,,,,,,,,,,,,67.21304578598037,46.205097801903975,140.52541599340964,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,1808.0,19.0,26.0,16404.0,0.0,10.106000000000005,0.0,0.0,2047.5490996837616,,,,,,,,,,,,,,,,,,,,,2.378888205864454,3.12183563258145,10.054203109757283,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,2272.0,20.0,464.0,16868.0,0.0,277.057000000001,0.0,0.0,2079.714477300644,,,,,,,,,,,,,,,,,,,,,116.48503597768891,66.88771833062613,223.2311744808333,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,280.0,1.0,280.0,17148.0,0.0,157.05299999999986,0.0,0.0,2229.3031640052795,,,,,,,,,,,,,,,,,,,,,70.18676805064018,35.05866886695404,137.5382431890098,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,407.0,2.0,127.0,17275.0,0.0,41.20399999999999,0.0,0.0,2238.3327169418335,,,,,,,,,,,,,,,,,,,,,19.489158121152304,9.818322943407397,38.76764456317683,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,434.0,3.0,27.0,17302.0,0.0,11.204000000000008,0.0,0.0,2240.6971509456635,,,,,,,,,,,,,,,,,,,,,2.780618063286071,3.485371391530951,11.140063375666948,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,765.0,4.0,331.0,17633.0,0.0,153.70500000000064,0.0,0.0,2263.558823108673,,,,,,,,,,,,,,,,,,,,,63.21305586770175,41.643659023849395,132.9143929006915,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,796.0,5.0,31.0,17664.0,0.0,10.856000000000009,0.0,0.0,2266.2699825763702,,,,,,,,,,,,,,,,,,,,,2.4277834408227057,3.2008230131925686,10.791530243578075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,859.0,6.0,63.0,17727.0,0.0,41.70599999999995,0.0,0.0,2270.936365365982,,,,,,,,,,,,,,,,,,,,,14.72423113937891,13.245375030838677,40.819192630849976,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,896.0,7.0,37.0,17764.0,0.0,20.005000000000017,0.0,0.0,2273.92177939415,,,,,,,,,,,,,,,,,,,,,5.942036222352918,6.453436981028289,19.80494960938233,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,1341.0,8.0,445.0,18209.0,0.0,287.97300000000104,0.0,0.0,2304.7642681598663,,,,,,,,,,,,,,,,,,,,,120.32499099207715,68.2955383885608,234.66304205057628,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,1375.0,9.0,34.0,18243.0,0.0,12.70500000000001,0.0,0.0,2307.395337820053,,,,,,,,,,,,,,,,,,,,,2.886394013757124,3.798469498278722,12.61948208561788,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,1425.0,10.0,50.0,18293.0,0.0,31.805000000000017,0.0,0.0,2311.1008450984955,,,,,,,,,,,,,,,,,,,,,10.53139890069603,10.429718033266994,31.309739794759963,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,1636.0,11.0,211.0,18504.0,0.0,137.3060000000001,0.0,0.0,2325.6906208992004,,,,,,,,,,,,,,,,,,,,,53.14655351676721,38.67817489106107,126.21829550346564,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,1761.0,12.0,125.0,18629.0,0.0,84.257,0.0,0.0,2334.499387025833,,,,,,,,,,,,,,,,,,,,,38.56429247062881,26.845309925789234,79.51597942059203,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,1921.0,13.0,160.0,18789.0,0.0,87.85499999999982,0.0,0.0,2345.9800610542297,,,,,,,,,,,,,,,,,,,,,35.480800722369715,23.72902756173664,82.26033221663748,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,2202.0,14.0,281.0,19070.0,0.0,182.05500000000052,0.0,0.0,2365.701036453247,,,,,,,,,,,,,,,,,,,,,71.53451725168554,45.71776292920283,162.11591656884528,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,2293.0,15.0,91.0,19161.0,0.0,55.00999999999989,0.0,0.0,2372.236874103546,,,,,,,,,,,,,,,,,,,,,17.219555443847806,17.62761416272021,53.496516971581414,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,2323.0,16.0,30.0,19191.0,0.0,12.305000000000009,0.0,0.0,2374.6370856761932,,,,,,,,,,,,,,,,,,,,,3.163040661375645,3.7335661758526415,12.222331111270002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,2571.0,17.0,248.0,19439.0,0.0,134.80499999999986,0.0,0.0,2391.839772462845,,,,,,,,,,,,,,,,,,,,,59.60607423596526,33.98049452385881,120.1428364259065,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,2627.0,18.0,56.0,19495.0,0.0,25.10600000000003,0.0,0.0,2396.023500919342,,,,,,,,,,,,,,,,,,,,,6.864613805002834,7.429824668720354,24.74632795487472,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,2652.0,19.0,25.0,19520.0,0.0,7.656,0.0,0.0,2398.1393780708313,,,,,,,,,,,,,,,,,,,,,1.5184459360627736,2.237062566253816,7.625664516114546,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,3034.0,20.0,382.0,19902.0,0.0,190.35600000000028,0.0,0.0,2424.743173599243,,,,,,,,,,,,,,,,,,,,,83.04169387360236,48.475089731799514,158.79286580609013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,114.0,1.0,114.0,20016.0,0.0,74.70699999999991,0.0,0.0,2604.4106237888336,,,,,,,,,,,,,,,,,,,,,29.547796817135783,20.88679169421485,71.40996112397052,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,582.0,2.0,468.0,20484.0,0.0,282.000000000001,0.0,0.0,2636.4949057102203,,,,,,,,,,,,,,,,,,,,,122.68052682958115,63.741305053242876,224.81032376752384,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,613.0,3.0,31.0,20515.0,0.0,13.505000000000008,0.0,0.0,2639.0734045505524,,,,,,,,,,,,,,,,,,,,,3.422666735943052,4.224506407313782,13.412309640826594,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,708.0,4.0,95.0,20610.0,0.0,38.30399999999999,0.0,0.0,2645.893093109131,,,,,,,,,,,,,,,,,,,,,15.537860092127877,9.148247631484514,36.864768059307174,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,728.0,5.0,20.0,20630.0,0.0,8.203999999999999,0.0,0.0,2647.5785801410675,,,,,,,,,,,,,,,,,,,,,2.0054576813766816,2.6325821474528848,8.172062909281749,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,760.0,6.0,32.0,20662.0,0.0,15.254000000000008,0.0,0.0,2650.069841146469,,,,,,,,,,,,,,,,,,,,,4.090650105354451,4.872732979170959,15.138237434062722,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,803.0,7.0,43.0,20705.0,0.0,24.05600000000002,0.0,0.0,2653.3284769058228,,,,,,,,,,,,,,,,,,,,,7.226309191174117,7.803068400499369,23.769037742522038,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,927.0,8.0,124.0,20829.0,0.0,75.0099999999999,0.0,0.0,2662.3353247642517,,,,,,,,,,,,,,,,,,,,,27.857347743569267,20.890057610194045,71.62731619599342,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,1005.0,9.0,78.0,20907.0,0.0,46.603999999999964,0.0,0.0,2668.0667927265167,,,,,,,,,,,,,,,,,,,,,21.316626374597373,15.090985405712019,44.98628943221362,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,1158.0,10.0,153.0,21060.0,0.0,79.20499999999979,0.0,0.0,2679.1045372486115,,,,,,,,,,,,,,,,,,,,,31.531890322077256,20.60858336098303,74.45507585657879,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,1514.0,11.0,356.0,21416.0,0.0,210.75600000000108,0.0,0.0,2703.908770799637,,,,,,,,,,,,,,,,,,,,,84.76741615957306,54.27591307772947,180.7595594065986,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,0.0,1805.0,12.0,291.0,21707.0,0.0,184.10300000000032,0.0,0.0,2724.2704067230225,,,,,,,,,,,,,,,,,,,,,83.09303350973006,49.824974382651966,160.08301025892752,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,1885.0,13.0,80.0,21787.0,0.0,61.55499999999994,0.0,0.0,2730.006258249283,,,,,,,,,,,,,,,,,,,,,23.697126576154133,19.741047004209378,59.718948822730404,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,2025.0,14.0,140.0,21927.0,0.0,108.25499999999997,0.0,0.0,2739.8922629356384,,,,,,,,,,,,,,,,,,,,,46.596664782473006,31.871781751181683,101.8333002306845,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,2134.0,15.0,109.0,22036.0,0.0,62.75599999999993,0.0,0.0,2747.6028146743774,,,,,,,,,,,,,,,,,,,,,27.477131625127168,19.24368731043015,59.82081346632751,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
