Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
170,8.0,0.0,0.0,450.0,10.0,69.0,4951.0,0.0,38.502500000000005,0.0,0.0,867.8959820270538,,,,,,,,,,,,,,,,,,,,,17.133050196591427,11.812828400460763,37.35767721364884,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,475.0,11.0,25.0,4976.0,0.0,11.252500000000001,0.0,0.0,870.7602484226227,,,,,,,,,,,,,,,,,,,,,4.421165756195596,3.643219933563017,11.15312398007519,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,494.0,12.0,19.0,4995.0,0.0,9.004,0.0,0.0,873.0123093128204,,,,,,,,,,,,,,,,,,,,,2.755227174517966,3.103182746748867,8.960611294979136,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,536.0,13.0,42.0,5037.0,0.0,19.154000000000007,0.0,0.0,877.6140751838684,,,,,,,,,,,,,,,,,,,,,7.6010580679121045,5.897571711080671,18.85360917031801,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,559.0,14.0,23.0,5060.0,0.0,11.002,0.0,0.0,880.2961661815643,,,,,,,,,,,,,,,,,,,,,3.9733606453067805,3.357542537644773,10.921534239397342,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,575.0,15.0,16.0,5076.0,0.0,5.3045,0.0,0.0,882.1980948448181,,,,,,,,,,,,,,,,,,,,,1.3354258667238168,1.775229901553442,5.288421607740161,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,623.0,16.0,48.0,5124.0,0.0,25.853000000000005,0.0,0.0,887.3698773384094,,,,,,,,,,,,,,,,,,,,,11.291762345117034,6.863275684929398,25.336331739173563,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,660.0,17.0,37.0,5161.0,0.0,18.85450000000001,0.0,0.0,891.5905327796936,,,,,,,,,,,,,,,,,,,,,6.523026712729444,6.104017634329082,18.631779791420435,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,696.0,18.0,36.0,5197.0,0.0,14.552999999999999,0.0,0.0,895.7728750705719,,,,,,,,,,,,,,,,,,,,,5.317582062046858,4.210960753294666,14.37594298875507,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,704.0,19.0,8.0,5205.0,0.0,1.9029999999999998,0.0,0.0,896.9674274921417,,,,,,,,,,,,,,,,,,,,,0.4335484450412729,0.6247137473215779,1.901433045485155,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,796.0,20.0,92.0,5297.0,0.0,55.40299999999999,0.0,0.0,906.5636777877808,,,,,,,,,,,,,,,,,,,,,24.18913203240161,16.31197779709217,53.2308306837028,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,54.0,1.0,54.0,5351.0,0.0,35.3035,0.0,0.0,962.0646677017212,,,,,,,,,,,,,,,,,,,,,13.947064953191035,10.783152984634288,34.58494343596366,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,122.0,2.0,68.0,5419.0,0.0,33.50300000000001,0.0,0.0,969.2343752384186,,,,,,,,,,,,,,,,,,,,,11.700060447399123,9.040392298864854,32.74013602560246,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,155.0,3.0,33.0,5452.0,0.0,14.852,0.0,0.0,972.87997174263,,,,,,,,,,,,,,,,,,,,,5.338160050777448,4.046942394264484,14.69053124957392,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,202.0,4.0,47.0,5499.0,0.0,18.953500000000005,0.0,0.0,977.9688248634338,,,,,,,,,,,,,,,,,,,,,7.432955966209917,5.389223022795032,18.622773843431563,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,218.0,5.0,16.0,5515.0,0.0,5.052499999999999,0.0,0.0,979.9368822574615,,,,,,,,,,,,,,,,,,,,,1.3054491114179312,1.6401405470491486,5.036649463680995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,232.0,6.0,14.0,5529.0,0.0,4.952999999999999,0.0,0.0,981.689376115799,,,,,,,,,,,,,,,,,,,,,1.2147299867477428,1.582954235674001,4.9409347149004335,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,333.0,7.0,101.0,5630.0,0.0,61.5525,0.0,0.0,992.154018163681,,,,,,,,,,,,,,,,,,,,,24.139927474052946,17.428746080038184,59.17354086598665,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,374.0,8.0,41.0,5671.0,0.0,16.352500000000006,0.0,0.0,996.6933498382568,,,,,,,,,,,,,,,,,,,,,5.557701137533645,4.542463442595443,16.140775028389516,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,460.0,9.0,86.0,5757.0,0.0,48.45249999999999,0.0,0.0,1005.7733924388885,,,,,,,,,,,,,,,,,,,,,22.892336432908454,14.924369450955435,46.53028935612604,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,478.0,10.0,18.0,5775.0,0.0,5.505000000000001,0.0,0.0,1007.9021944999695,,,,,,,,,,,,,,,,,,,,,1.2956559443807987,1.7194186975814059,5.487165358359507,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,641.0,11.0,163.0,5938.0,0.0,81.2034999999999,0.0,0.0,1024.9983038902283,,,,,,,,,,,,,,,,,,,,,33.641151075274244,22.09595536571566,75.7957881628932,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,690.0,12.0,49.0,5987.0,0.0,30.053000000000008,0.0,0.0,1030.304086446762,,,,,,,,,,,,,,,,,,,,,12.069942481893396,9.283899734856119,29.49106388226949,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,721.0,13.0,31.0,6018.0,0.0,19.852500000000006,0.0,0.0,1033.798945903778,,,,,,,,,,,,,,,,,,,,,7.743662712703499,6.71748349858929,19.632078534440637,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,783.0,14.0,62.0,6080.0,0.0,38.25299999999999,0.0,0.0,1040.4256863594055,,,,,,,,,,,,,,,,,,,,,16.058590484984283,10.811638432521942,37.29466205198296,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,798.0,15.0,15.0,6095.0,0.0,3.904,0.0,0.0,1042.306806564331,,,,,,,,,,,,,,,,,,,,,0.8186837679742088,1.163371034202283,3.8956153588392266,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,925.0,16.0,127.0,6222.0,0.0,77.353,0.0,0.0,1055.490258216858,,,,,,,,,,,,,,,,,,,,,36.44376021137901,21.84791492785887,72.79743989304794,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,966.0,17.0,41.0,6263.0,0.0,28.054500000000008,0.0,0.0,1059.9502272605896,,,,,,,,,,,,,,,,,,,,,10.608958361005607,9.2125389688466,27.64717988708586,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,985.0,18.0,19.0,6282.0,0.0,11.702999999999998,0.0,0.0,1062.2185645103455,,,,,,,,,,,,,,,,,,,,,4.488665738094134,3.896285017651161,11.62934469567188,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,995.0,19.0,10.0,6292.0,0.0,3.6525,0.0,0.0,1063.5714049339294,,,,,,,,,,,,,,,,,,,,,1.1008067724382304,1.32252233258637,3.645137069344963,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,1141.0,20.0,146.0,6438.0,0.0,57.91599999999996,0.0,0.0,1078.6281232833862,,,,,,,,,,,,,,,,,,,,,22.3224712017766,15.501712483402457,54.71163083537602,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,43.0,1.0,43.0,6481.0,0.0,14.053499999999996,0.0,0.0,1152.448635816574,,,,,,,,,,,,,,,,,,,,,5.4538784860828295,3.939069703577448,13.83281604113958,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,100.0,2.0,57.0,6538.0,0.0,36.20349999999999,0.0,0.0,1158.5160567760468,,,,,,,,,,,,,,,,,,,,,13.609435262096532,11.377941842430278,35.46322541547597,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,139.0,3.0,39.0,6577.0,0.0,17.454000000000015,0.0,0.0,1162.8576354980469,,,,,,,,,,,,,,,,,,,,,5.9118433066751885,5.66163601485179,17.240678789829506,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,192.0,4.0,53.0,6630.0,0.0,22.50200000000002,0.0,0.0,1168.6976647377014,,,,,,,,,,,,,,,,,,,,,8.640769773880796,6.397769256862439,22.066105307291615,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,209.0,5.0,17.0,6647.0,0.0,6.9025,0.0,0.0,1170.7101550102234,,,,,,,,,,,,,,,,,,,,,2.0960113228897828,2.2846024016631543,6.873741549059934,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,220.0,6.0,11.0,6658.0,0.0,3.8025,0.0,0.0,1172.6400711536407,,,,,,,,,,,,,,,,,,,,,1.1005464428189458,1.3387140677877323,3.794188177306298,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,260.0,7.0,40.0,6698.0,0.0,17.952000000000005,0.0,0.0,1176.9153673648834,,,,,,,,,,,,,,,,,,,,,7.335118058788138,5.14586332716919,17.676271549197672,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,302.0,8.0,42.0,6740.0,0.0,26.65400000000001,0.0,0.0,1181.535845041275,,,,,,,,,,,,,,,,,,,,,9.899036450636407,8.551588446702999,26.264504974047313,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,365.0,9.0,63.0,6803.0,0.0,35.90149999999999,0.0,0.0,1188.286584854126,,,,,,,,,,,,,,,,,,,,,16.6578429139563,11.465476578363406,34.886942839260016,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,385.0,10.0,20.0,6823.0,0.0,6.754,0.0,0.0,1190.8112921714783,,,,,,,,,,,,,,,,,,,,,1.7552234237118634,2.0359015161594076,6.72562115267844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,403.0,11.0,18.0,6841.0,0.0,7.051499999999998,0.0,0.0,1192.9159915447235,,,,,,,,,,,,,,,,,,,,,2.216306437509549,2.3560546965966047,7.018625109234062,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,428.0,12.0,25.0,6866.0,0.0,6.401999999999996,0.0,0.0,1195.762038230896,,,,,,,,,,,,,,,,,,,,,1.4873062964668882,1.7922328704344472,6.371188531119448,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,457.0,13.0,29.0,6895.0,0.0,17.302500000000002,0.0,0.0,1199.0207855701447,,,,,,,,,,,,,,,,,,,,,7.6401597655079545,5.368892323625331,17.098033400200467,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,481.0,14.0,24.0,6919.0,0.0,7.154499999999997,0.0,0.0,1201.7291679382324,,,,,,,,,,,,,,,,,,,,,1.430559957571566,2.076335422003924,7.127293854873155,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,505.0,15.0,24.0,6943.0,0.0,9.453,0.0,0.0,1204.468710899353,,,,,,,,,,,,,,,,,,,,,2.6004893354343164,3.058888176612915,9.399988244193773,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,632.0,16.0,127.0,7070.0,0.0,64.403,0.0,0.0,1217.6680743694305,,,,,,,,,,,,,,,,,,,,,27.181767325636486,17.970089826996514,61.01192747712128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,712.0,17.0,80.0,7150.0,0.0,53.10249999999999,0.0,0.0,1226.121352672577,,,,,,,,,,,,,,,,,,,,,22.722049090860065,15.405020711802612,51.33607214487607,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,881.0,18.0,169.0,7319.0,0.0,85.65200000000002,0.0,0.0,1243.529289007187,,,,,,,,,,,,,,,,,,,,,43.80154116841366,23.343738008232922,78.32786740994804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,892.0,19.0,11.0,7330.0,0.0,3.5025,0.0,0.0,1245.1322355270386,,,,,,,,,,,,,,,,,,,,,0.9145683995861783,1.1534368334502296,3.49593568328784,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,973.0,20.0,81.0,7411.0,0.0,29.702500000000008,0.0,0.0,1253.7840564250946,,,,,,,,,,,,,,,,,,,,,13.838013628013472,8.987854439913107,28.610231127258164,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,61.0,1.0,61.0,7472.0,0.0,33.051,0.0,0.0,1321.6120800971985,,,,,,,,,,,,,,,,,,,,,14.105301942864475,9.049191811682716,32.22279938086613,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,98.0,2.0,37.0,7509.0,0.0,16.903500000000005,0.0,0.0,1325.6939799785614,,,,,,,,,,,,,,,,,,,,,5.705585206851216,5.15212472501705,16.70910244979631,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,136.0,3.0,38.0,7547.0,0.0,19.303500000000003,0.0,0.0,1329.9139919281006,,,,,,,,,,,,,,,,,,,,,6.585614185981529,5.821647330636263,19.072318979912627,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,175.0,4.0,39.0,7586.0,0.0,18.503000000000004,0.0,0.0,1334.2173550128937,,,,,,,,,,,,,,,,,,,,,7.001473309320468,5.409736038763553,18.248190731668178,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,191.0,5.0,16.0,7602.0,0.0,4.903499999999999,0.0,0.0,1336.1498317718506,,,,,,,,,,,,,,,,,,,,,1.3402851851067132,1.545304875117189,4.88694237941771,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,313.0,6.0,122.0,7724.0,0.0,54.6585,0.0,0.0,1349.089855670929,,,,,,,,,,,,,,,,,,,,,20.50556929141066,15.177680001109035,52.20902957602396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,358.0,7.0,45.0,7769.0,0.0,25.603500000000004,0.0,0.0,1354.0709147453308,,,,,,,,,,,,,,,,,,,,,9.403647145576564,8.16144089277883,25.20554141986892,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,431.0,8.0,73.0,7842.0,0.0,33.60599999999998,0.0,0.0,1361.7616603374481,,,,,,,,,,,,,,,,,,,,,14.114534273872335,9.983967761179514,32.60824724525257,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,459.0,9.0,28.0,7870.0,0.0,9.606499999999997,0.0,0.0,1364.9559292793274,,,,,,,,,,,,,,,,,,,,,2.4129500130176824,3.026638292338284,9.548485885521027,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,527.0,10.0,68.0,7938.0,0.0,35.4525,0.0,0.0,1372.1950237751007,,,,,,,,,,,,,,,,,,,,,15.846749240736372,10.164106340353104,34.40933038201193,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,587.0,11.0,60.0,7998.0,0.0,32.80300000000001,0.0,0.0,1378.6441197395325,,,,,,,,,,,,,,,,,,,,,11.7259037630856,9.732042756326353,32.13157735156642,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,602.0,12.0,15.0,8013.0,0.0,7.001999999999999,0.0,0.0,1380.5532250404358,,,,,,,,,,,,,,,,,,,,,2.0335069361449967,2.3082156565056238,6.978475871829654,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,636.0,13.0,34.0,8047.0,0.0,11.302499999999997,0.0,0.0,1384.474948167801,,,,,,,,,,,,,,,,,,,,,3.9373808732721463,2.9115578082613065,11.179808859167915,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,656.0,14.0,20.0,8067.0,0.0,10.003999999999998,0.0,0.0,1386.8047420978546,,,,,,,,,,,,,,,,,,,,,3.3502751223986564,3.317725438079663,9.946941438991018,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,671.0,15.0,15.0,8082.0,0.0,3.6025,0.0,0.0,1388.6441197395325,,,,,,,,,,,,,,,,,,,,,0.9267858543304506,1.120977810660421,3.592190402587631,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,718.0,16.0,47.0,8129.0,0.0,24.303000000000008,0.0,0.0,1393.9716324806213,,,,,,,,,,,,,,,,,,,,,10.523611189077377,7.3998165625973975,23.832222496609965,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,750.0,17.0,32.0,8161.0,0.0,21.551500000000004,0.0,0.0,1397.6033627986908,,,,,,,,,,,,,,,,,,,,,8.23136645261398,6.836890353262479,21.309405679195553,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,772.0,18.0,22.0,8183.0,0.0,9.602999999999998,0.0,0.0,1400.1480123996735,,,,,,,,,,,,,,,,,,,,,3.838087269412888,2.986672809235938,9.52809017024316,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,785.0,19.0,13.0,8196.0,0.0,5.453,0.0,0.0,1401.8322784900665,,,,,,,,,,,,,,,,,,,,,1.465449813319175,1.8099319010550778,5.439388540967819,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,847.0,20.0,62.0,8258.0,0.0,31.654000000000018,0.0,0.0,1408.3916959762573,,,,,,,,,,,,,,,,,,,,,12.952194416903252,9.501403597660198,30.88184579194394,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,69.0,1.0,69.0,8327.0,0.0,27.103000000000026,0.0,0.0,1468.608796596527,,,,,,,,,,,,,,,,,,,,,8.35391644922007,7.676453182280156,26.55313289790173,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,117.0,2.0,48.0,8375.0,0.0,30.103000000000005,0.0,0.0,1473.8085219860077,,,,,,,,,,,,,,,,,,,,,11.29278210407491,9.155564509509258,29.5905369960004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,165.0,3.0,48.0,8423.0,0.0,27.902500000000003,0.0,0.0,1479.0029561519623,,,,,,,,,,,,,,,,,,,,,11.124568935346895,8.656995948907504,27.39591660771106,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,223.0,4.0,58.0,8481.0,0.0,37.353,0.0,0.0,1485.204353094101,,,,,,,,,,,,,,,,,,,,,14.526138221294657,11.39692482311034,36.54703101417908,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,235.0,5.0,12.0,8493.0,0.0,3.5524999999999998,0.0,0.0,1486.8052248954773,,,,,,,,,,,,,,,,,,,,,0.884223264186764,1.1364444666795122,3.5454347555853443,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,261.0,6.0,26.0,8519.0,0.0,6.005499999999999,0.0,0.0,1489.864207983017,,,,,,,,,,,,,,,,,,,,,1.5805287695872343,1.8501279497821541,5.97037662861935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,324.0,7.0,63.0,8582.0,0.0,30.004000000000023,0.0,0.0,1496.5477044582367,,,,,,,,,,,,,,,,,,,,,10.981229341152325,8.168290575155323,29.341524075582974,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,395.0,8.0,71.0,8653.0,0.0,42.6535,0.0,0.0,1504.4058423042297,,,,,,,,,,,,,,,,,,,,,17.227542002555982,12.635319195839495,41.47181633415267,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,419.0,9.0,24.0,8677.0,0.0,5.354499999999997,0.0,0.0,1507.2085292339325,,,,,,,,,,,,,,,,,,,,,1.205372461633672,1.487136092446405,5.330901962883676,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,472.0,10.0,53.0,8730.0,0.0,25.953000000000014,0.0,0.0,1512.932168006897,,,,,,,,,,,,,,,,,,,,,9.688964683950621,7.289560727362447,25.46494982157219,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,526.0,11.0,54.0,8784.0,0.0,21.603500000000004,0.0,0.0,1518.6874070167542,,,,,,,,,,,,,,,,,,,,,9.949363880674321,6.316494445568827,21.087321672115706,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,0.0,542.0,12.0,16.0,8800.0,0.0,5.4514999999999985,0.0,0.0,1520.5862128734589,,,,,,,,,,,,,,,,,,,,,1.7805511696488474,1.8708499048778136,5.428439620906524,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,571.0,13.0,29.0,8829.0,0.0,7.952499999999998,0.0,0.0,1523.8446998596191,,,,,,,,,,,,,,,,,,,,,3.3680541013758045,2.226522523658036,7.862689120180282,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,593.0,14.0,22.0,8851.0,0.0,11.554999999999996,0.0,0.0,1526.5466182231903,,,,,,,,,,,,,,,,,,,,,3.616735865463271,3.802252845669077,11.486918729689497,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,656.0,15.0,63.0,8914.0,0.0,28.10200000000001,0.0,0.0,1533.2813048362732,,,,,,,,,,,,,,,,,,,,,12.357017793714798,8.389380982319596,27.35085873773371,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,0.0,708.0,16.0,52.0,8966.0,0.0,28.302500000000016,0.0,0.0,1538.8973677158356,,,,,,,,,,,,,,,,,,,,,10.28309505173187,8.64467597368096,27.795574631941893,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,0.0,786.0,17.0,78.0,9044.0,0.0,40.95400000000001,0.0,0.0,1547.151582956314,,,,,,,,,,,,,,,,,,,,,16.585788377332204,11.251963616736052,39.700008515083184,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,0.0,825.0,18.0,39.0,9083.0,0.0,18.455000000000013,0.0,0.0,1551.488382101059,,,,,,,,,,,,,,,,,,,,,5.502685738819225,5.783288024570331,18.25865391009615,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,0.0,834.0,19.0,9.0,9092.0,0.0,3.1029999999999998,0.0,0.0,1553.053120136261,,,,,,,,,,,,,,,,,,,,,1.012436074474478,1.1193673819487244,3.0969850603901197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,0.0,909.0,20.0,75.0,9167.0,0.0,36.95349999999999,0.0,0.0,1560.9577314853668,,,,,,,,,,,,,,,,,,,,,15.864770957958484,10.670085633588341,35.799441619772914,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,37.0,1.0,37.0,9204.0,0.0,21.602500000000006,0.0,0.0,1621.760069847107,,,,,,,,,,,,,,,,,,,,,7.650551294208941,6.671000304031326,21.340770372486762,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
